frame_id,person_count,Rolling_Avg_Count,process_latency_seconds
64,1,0.8,0.08684325218200684
65,1,0.8,0.07432126998901367
66,0,0.8,0.07712030410766602
67,1,0.8,0.0885629653930664
68,1,0.8,0.07324433326721191
69,1,1.0,0.05359387397766113
70,1,1.0,0.05012011528015137
71,1,1.0,0.05442094802856445
72,1,1.0,0.048204898834228516
73,1,0.8,0.054735660552978516
74,1,0.6,0.05496835708618164
75,0,0.4,0.0503687858581543
76,0,0.2,0.053781986236572266
77,0,0.0,0.05397939682006836
78,0,0.0,0.050507307052612305
79,0,0.0,0.05263018608093262
80,0,0.0,0.05404162406921387
81,0,0.0,0.0657491683959961
82,0,0.0,0.04835867881774902
83,0,0.0,0.05164313316345215
84,0,0.0,0.04839348793029785
85,0,0.0,0.05545210838317871
86,0,0.0,0.049523353576660156
87,0,0.0,0.0498809814453125
88,0,0.0,0.04918646812438965
89,0,0.0,0.05186128616333008
90,0,0.0,0.055266618728637695
91,0,0.0,0.05620431900024414
92,0,0.0,0.05506181716918945
93,0,0.0,0.05064129829406738
94,0,0.0,0.04429936408996582
95,0,0.0,0.04752635955810547
96,0,0.0,0.08153820037841797
97,0,0.0,0.061985015869140625
98,0,0.0,0.07835245132446289
99,0,0.0,0.05880141258239746
100,0,0.0,0.07460212707519531
101,0,0.0,0.05667400360107422
102,0,0.0,0.05505514144897461
103,0,0.0,0.05980658531188965
104,0,0.0,0.06104636192321777
105,0,0.0,0.06278705596923828
106,0,0.0,0.06394243240356445
107,0,0.0,0.0714576244354248
108,0,0.0,0.06238913536071777
109,0,0.0,0.06461262702941895
110,0,0.0,0.058916330337524414
111,0,0.0,0.05482888221740723
112,0,0.0,0.06051206588745117
113,0,0.0,0.06293463706970215
114,0,0.0,0.05762457847595215
115,0,0.0,0.05602407455444336
116,0,0.0,0.0551905632019043
117,0,0.0,0.06150245666503906
118,0,0.0,0.06180572509765625
119,0,0.0,0.05957674980163574
120,0,0.0,0.05769157409667969
121,0,0.0,0.057824134826660156
122,0,0.0,0.05294084548950195
123,0,0.0,0.05588722229003906
124,0,0.0,0.057412147521972656
125,0,0.0,0.05391192436218262
126,0,0.0,0.06061196327209473
127,0,0.0,0.05983114242553711
128,0,0.0,0.06125235557556152
129,0,0.0,0.058387041091918945
130,0,0.0,0.055483341217041016
131,0,0.0,0.06546139717102051
132,0,0.0,0.06033897399902344
133,0,0.0,0.05790066719055176
134,0,0.0,0.05600404739379883
135,0,0.0,0.05062127113342285
136,0,0.0,0.06268620491027832
137,0,0.0,0.05186772346496582
138,0,0.0,0.06292438507080078
139,0,0.0,0.0567779541015625
140,0,0.0,0.05681967735290527
141,0,0.0,0.05587315559387207
142,0,0.0,0.05908060073852539
143,0,0.0,0.057257652282714844
144,0,0.0,0.05914592742919922
145,0,0.0,0.05597662925720215
146,0,0.0,0.061533212661743164
147,0,0.0,0.05663037300109863
148,0,0.0,0.0630490779876709
149,0,0.0,0.059189796447753906
150,0,0.0,0.051969289779663086
151,0,0.0,0.05345773696899414
152,0,0.0,0.05536317825317383
153,0,0.0,0.06204628944396973
154,0,0.0,0.05327320098876953
155,0,0.0,0.05722665786743164
156,0,0.0,0.05750226974487305
157,0,0.0,0.06372737884521484
158,0,0.0,0.0592951774597168
159,0,0.0,0.060983896255493164
160,0,0.0,0.057799577713012695
161,0,0.0,0.0594174861907959
162,0,0.0,0.06668257713317871
163,0,0.0,0.05939221382141113
164,0,0.0,0.057184457778930664
165,0,0.0,0.060523271560668945
166,0,0.0,0.05672764778137207
167,0,0.0,0.05638480186462402
168,0,0.0,0.06250619888305664
169,0,0.0,0.062268972396850586
170,0,0.0,0.05746912956237793
171,0,0.0,0.05978131294250488
172,0,0.0,0.056915998458862305
173,0,0.0,0.057752132415771484
174,0,0.0,0.058821678161621094
175,0,0.0,0.06317734718322754
176,0,0.0,0.06170487403869629
177,0,0.2,0.059084177017211914
178,0,0.4,0.07078218460083008
179,1,0.6,0.05987405776977539
180,1,1.0,0.062059640884399414
181,1,1.4,0.06668472290039062
182,2,1.6,0.06310629844665527
183,2,1.8,0.05799508094787598
184,2,2.0,0.06527447700500488
185,2,2.0,0.05982065200805664
186,2,2.0,0.06321525573730469
187,2,2.0,0.060002803802490234
188,2,2.0,0.055579185485839844
189,2,2.0,0.059146881103515625
190,2,2.0,0.0654289722442627
191,2,2.0,0.06150507926940918
192,2,2.0,0.06538009643554688
193,2,2.0,0.06204533576965332
194,2,2.0,0.05926680564880371
195,2,2.0,0.06424283981323242
196,2,2.0,0.05288577079772949
197,2,2.0,0.057969093322753906
198,2,2.0,0.056496620178222656
199,2,2.0,0.05850815773010254
200,2,2.0,0.06229066848754883
201,2,2.0,0.059190988540649414
202,2,2.0,0.057434797286987305
203,2,2.0,0.06280374526977539
204,2,2.0,0.05414175987243652
205,2,2.0,0.06229853630065918
206,2,2.0,0.06460094451904297
207,2,2.0,0.059859275817871094
208,2,2.0,0.05734729766845703
209,2,2.0,0.06205868721008301
210,2,2.0,0.05810427665710449
211,2,2.0,0.057576894760131836
212,2,2.0,0.05689549446105957
213,2,2.0,0.05572032928466797
214,2,2.0,0.05838727951049805
215,2,2.0,0.052063941955566406
216,2,2.0,0.06287384033203125
217,2,2.0,0.05904960632324219
218,2,2.0,0.062021493911743164
219,2,2.0,0.06152629852294922
220,2,2.0,0.059774160385131836
221,2,2.0,0.06649494171142578
222,2,2.0,0.0640566349029541
223,2,2.0,0.07100749015808105
224,2,2.2,0.06369829177856445
225,2,2.4,0.0575108528137207
226,3,2.4,0.056186676025390625
227,3,2.4,0.05966782569885254
228,2,2.4,0.060296058654785156
229,2,2.2,0.060007572174072266
230,2,2.0,0.0618281364440918
231,2,2.0,0.05781149864196777
232,2,2.2,0.057863712310791016
233,2,2.2,0.06075930595397949
234,3,2.0,0.0608677864074707
235,2,1.8,0.058313846588134766
236,1,1.6,0.059960126876831055
237,1,1.2,0.08115196228027344
238,1,1.2,0.05976700782775879
239,1,1.0,0.056615591049194336
240,2,0.8,0.05689668655395508
241,0,0.6,0.06505632400512695
242,0,0.4,0.06012988090515137
243,0,0.0,0.05867147445678711
244,0,0.2,0.05483698844909668
245,0,0.4,0.0616610050201416
246,1,0.6,0.05604887008666992
247,1,0.8,0.06819534301757812
248,1,1.0,0.05743074417114258
249,1,0.8,0.06149411201477051
250,1,0.6,0.06515979766845703
251,0,0.4,0.0670328140258789
252,0,0.2,0.06606912612915039
253,0,0.0,0.06045031547546387
254,0,0.0,0.057349443435668945
255,0,0.0,0.05750560760498047
256,0,0.0,0.06558561325073242
257,0,0.0,0.06269001960754395
258,0,0.0,0.06791329383850098
259,0,0.0,0.061626434326171875
260,0,0.0,0.06015801429748535
261,0,0.0,0.05977606773376465
262,0,0.0,0.06520628929138184
263,0,0.0,0.05669403076171875
264,0,0.0,0.06007981300354004
265,0,0.0,0.05952572822570801
266,0,0.0,0.05554389953613281
267,0,0.0,0.05502915382385254
268,0,0.0,0.0606379508972168
269,0,0.0,0.055463314056396484
270,0,0.0,0.0625295639038086
271,0,0.0,0.06061124801635742
272,0,0.0,0.05270838737487793
273,0,0.0,0.06095433235168457
274,0,0.0,0.05375075340270996
275,0,0.0,0.06125974655151367
276,0,0.0,0.0586552619934082
277,0,0.0,0.06107282638549805
278,0,0.0,0.06514835357666016
279,0,0.0,0.055565834045410156
280,0,0.0,0.05663776397705078
281,0,0.0,0.053855180740356445
282,0,0.0,0.05696702003479004
283,0,0.0,0.06362080574035645
284,0,0.0,0.059093475341796875
285,0,0.0,0.06047224998474121
286,0,0.0,0.0604703426361084
287,0,0.0,0.054886579513549805
288,0,0.0,0.06102252006530762
289,0,0.0,0.05554342269897461
290,0,0.0,0.06224393844604492
291,0,0.0,0.058004140853881836
292,0,0.0,0.06635141372680664
293,0,0.0,0.05626940727233887
294,0,0.0,0.06000399589538574
295,0,0.0,0.05892181396484375
296,0,0.0,0.05493903160095215
297,0,0.0,0.05819559097290039
298,0,0.0,0.05613875389099121
299,0,0.0,0.05617380142211914
300,0,0.0,0.05484437942504883
301,0,0.0,0.05988812446594238
302,0,0.0,0.05909323692321777
303,0,0.0,0.05398964881896973
304,0,0.0,0.05587601661682129
305,0,0.0,0.05866718292236328
306,0,0.0,0.06519150733947754
307,0,0.0,0.06716156005859375
308,0,0.0,0.054207563400268555
309,0,0.0,0.0613865852355957
310,0,0.0,0.0554962158203125
311,0,0.0,0.05850505828857422
312,0,0.0,0.05876517295837402
313,0,0.0,0.05825328826904297
314,0,0.0,0.05477166175842285
315,0,0.0,0.056205034255981445
316,0,0.0,0.05687999725341797
317,0,0.0,0.05369281768798828
318,0,0.0,0.05366110801696777
319,0,0.0,0.05531620979309082
320,0,0.0,0.05122637748718262
321,0,0.0,0.059713125228881836
322,0,0.0,0.055516958236694336
323,0,0.0,0.05595564842224121
324,0,0.0,0.05618929862976074
325,0,0.0,0.0670473575592041
326,0,0.0,0.05602765083312988
327,0,0.0,0.056519269943237305
328,0,0.0,0.06192469596862793
329,0,0.0,0.05759096145629883
330,0,0.0,0.06482911109924316
331,0,0.0,0.0574953556060791
332,0,0.0,0.04915618896484375
333,0,0.0,0.058739662170410156
334,0,0.0,0.06364774703979492
335,0,0.2,0.06304311752319336
336,0,0.4,0.06248950958251953
337,1,0.6,0.06157946586608887
338,1,0.8,0.0540158748626709
339,1,1.4,0.05846810340881348
340,1,1.8,0.0543818473815918
341,3,2.2,0.06161189079284668
342,3,2.4,0.05297565460205078
343,3,2.8,0.058693885803222656
344,2,2.6,0.055411577224731445
345,3,2.4,0.058356523513793945
346,2,2.2,0.05277562141418457
347,2,2.2,0.0627431869506836
348,2,2.0,0.05996227264404297
349,2,2.2,0.060439109802246094
350,2,2.4,0.05943870544433594
351,3,2.6,0.0601959228515625
352,3,2.8,0.05992603302001953
353,3,3.0,0.05482649803161621
354,3,3.0,0.05688643455505371
355,3,3.0,0.06600332260131836
356,3,3.0,0.058368682861328125
357,3,3.0,0.06211042404174805
358,3,3.0,0.059149742126464844
359,3,3.0,0.06313657760620117
360,3,3.0,0.06160569190979004
361,3,3.0,0.05858635902404785
362,3,2.8,0.06006288528442383
363,3,2.8,0.055104970932006836
364,2,2.6,0.059310197830200195
365,3,2.6,0.06287360191345215
366,2,2.4,0.0661008358001709
367,3,2.4,0.06289100646972656
368,2,2.4,0.05836629867553711
369,2,2.6,0.058472394943237305
370,3,2.8,0.0655517578125
371,3,3.0,0.0655069351196289
372,4,3.4,0.05461287498474121
373,3,3.6,0.05986213684082031
374,4,3.8,0.05965375900268555
375,4,3.8,0.055666208267211914
376,4,3.8,0.06283926963806152
377,4,3.6,0.06202507019042969
378,3,3.4,0.058081865310668945
379,3,3.2,0.05504298210144043
380,3,3.0,0.05958223342895508
381,3,3.0,0.056745052337646484
382,3,3.0,0.06152653694152832
383,3,3.0,0.059613704681396484
384,3,3.0,0.05925869941711426
385,3,3.0,0.058077096939086914
386,3,3.0,0.05544400215148926
387,3,3.0,0.05896353721618652
388,3,3.0,0.05710411071777344
389,3,3.0,0.06361842155456543
390,3,3.0,0.05670046806335449
391,3,3.0,0.0615391731262207
392,3,3.0,0.05903983116149902
393,3,3.0,0.0544130802154541
394,3,3.0,0.05862617492675781
395,3,3.0,0.05630350112915039
396,3,3.0,0.057973384857177734
397,3,2.8,0.058202266693115234
398,3,2.6,0.0590054988861084
399,2,2.4,0.05872607231140137
400,2,2.0,0.05844712257385254
401,2,1.4,0.06206631660461426
402,1,1.0,0.06272077560424805
403,0,0.6,0.056293487548828125
404,0,0.2,0.05727696418762207
405,0,0.2,0.05696225166320801
406,0,0.4,0.058977365493774414
407,1,0.6,0.05752444267272949
408,1,0.6,0.06636834144592285
409,1,0.6,0.0696866512298584
410,0,0.4,0.057158708572387695
411,0,0.2,0.055533409118652344
412,0,0.0,0.061235904693603516
413,0,0.0,0.06062030792236328
414,0,0.0,0.054949045181274414
415,0,0.0,0.06003928184509277
416,0,0.0,0.057152748107910156
417,0,0.0,0.06106305122375488
418,0,0.0,0.05642104148864746
419,0,0.0,0.06206679344177246
420,0,0.0,0.0583493709564209
421,0,0.0,0.06438589096069336
422,0,0.0,0.06306052207946777
423,0,0.0,0.05661320686340332
424,0,0.0,0.0606844425201416
425,0,0.0,0.06082868576049805
426,0,0.0,0.0596005916595459
427,0,0.0,0.06357359886169434
428,0,0.0,0.059214115142822266
429,0,0.0,0.060196638107299805
430,0,0.0,0.05232095718383789
431,0,0.0,0.05957341194152832
432,0,0.0,0.0615692138671875
433,0,0.0,0.05867147445678711
434,0,0.0,0.058443546295166016
435,0,0.0,0.05722522735595703
436,0,0.0,0.0579371452331543
437,0,0.0,0.05934929847717285
438,0,0.0,0.06543374061584473
439,0,0.0,0.058104515075683594
440,0,0.0,0.06225323677062988
441,0,0.0,0.06428694725036621
442,0,0.0,0.059137821197509766
443,0,0.0,0.06364631652832031
444,0,0.0,0.05810046195983887
445,0,0.0,0.05964040756225586
446,0,0.0,0.05945754051208496
447,0,0.0,0.060089111328125
448,0,0.0,0.05182838439941406
449,0,0.0,0.05844616889953613
450,0,0.0,0.055509328842163086
451,0,0.0,0.0559844970703125
452,0,0.0,0.054853200912475586
453,0,0.0,0.051939964294433594
454,0,0.0,0.05683636665344238
455,0,0.0,0.05485033988952637
456,0,0.0,0.05658125877380371
457,0,0.0,0.05898332595825195
458,0,0.0,0.06671500205993652
459,0,0.0,0.05309581756591797
460,0,0.0,0.05621027946472168
461,0,0.0,0.04983329772949219
462,0,0.0,0.0543515682220459
463,0,0.0,0.06078791618347168
464,0,0.0,0.05936145782470703
465,0,0.0,0.05545806884765625
466,0,0.0,0.047400474548339844
467,0,0.0,0.050327301025390625
468,0,0.0,0.051595449447631836
469,0,0.0,0.05389285087585449
470,0,0.0,0.050095319747924805
471,0,0.0,0.049018144607543945
472,0,0.0,0.05170869827270508
473,0,0.0,0.04883241653442383
474,0,0.0,0.05228233337402344
475,0,0.0,0.05409812927246094
476,0,0.0,0.055098533630371094
477,0,0.0,0.056119441986083984
478,0,0.0,0.05302715301513672
479,0,0.0,0.05277609825134277
480,0,0.0,0.05410170555114746
481,0,0.0,0.05527973175048828
482,0,0.0,0.05876731872558594
483,0,0.0,0.05494189262390137
484,0,0.0,0.05483222007751465
485,0,0.0,0.05484461784362793
486,0,0.0,0.04815340042114258
487,0,0.0,0.05620527267456055
488,0,0.0,0.058538198471069336
489,0,0.0,0.05737781524658203
490,0,0.0,0.05239748954772949
491,0,0.0,0.0571904182434082
492,0,0.0,0.05336332321166992
493,0,0.0,0.0534207820892334
494,0,0.0,0.05568265914916992
495,0,0.0,0.05752706527709961
496,0,0.0,0.05707406997680664
497,0,0.0,0.06031298637390137
498,0,0.0,0.05586862564086914
499,0,0.0,0.053653717041015625
500,0,0.0,0.05950808525085449
501,0,0.0,0.05223560333251953
502,0,0.0,0.05515146255493164
503,0,0.0,0.05061006546020508
504,0,0.0,0.053386688232421875
505,0,0.0,0.054181575775146484
506,0,0.0,0.04933357238769531
507,0,0.0,0.056845664978027344
508,0,0.0,0.05558967590332031
509,0,0.0,0.04804849624633789
510,0,0.0,0.05230355262756348
511,0,0.0,0.05124092102050781
512,0,0.0,0.053211212158203125
513,0,0.0,0.04952597618103027
514,0,0.0,0.0533299446105957
515,0,0.0,0.049410343170166016
516,0,0.0,0.05050945281982422
517,0,0.0,0.059479475021362305
518,0,0.0,0.0531315803527832
519,0,0.2,0.05339646339416504
520,0,0.2,0.05807089805603027
521,1,0.2,0.054593563079833984
522,0,0.4,0.0597994327545166
523,0,0.6,0.060163259506225586
524,1,0.6,0.06360864639282227
525,1,0.8,0.06152606010437012
526,1,0.8,0.057713985443115234
527,1,0.8,0.051329851150512695
528,0,0.8,0.05433011054992676
529,1,0.8,0.05763816833496094
530,1,0.8,0.09291911125183105
531,1,1.0,0.05888962745666504
532,1,1.0,0.050400733947753906
533,1,1.0,0.05866360664367676
534,1,1.0,0.056604623794555664
535,1,1.0,0.054717302322387695
536,1,1.0,0.054186105728149414
537,1,1.0,0.053449392318725586
538,1,1.0,0.050542354583740234
539,1,1.0,0.058725595474243164
540,1,1.0,0.059564828872680664
541,1,1.0,0.06569600105285645
542,1,1.0,0.06242513656616211
543,1,1.0,0.05000877380371094
544,1,1.0,0.05747199058532715
545,1,1.0,0.060146331787109375
546,1,0.8,0.05710482597351074
547,1,0.8,0.06223654747009277
548,0,0.8,0.05505847930908203
549,1,0.8,0.05719590187072754
550,1,0.8,0.05225372314453125
551,1,1.0,0.06794047355651855
552,1,1.0,0.06584405899047852
553,1,1.0,0.06130862236022949
554,1,0.8,0.058206796646118164
555,1,0.8,0.052902936935424805
556,0,0.8,0.05778694152832031
557,1,0.8,0.0583338737487793
558,1,0.6,0.04639720916748047
559,1,0.6,0.04693245887756348
560,0,0.4,0.04554033279418945
561,0,0.2,0.05147862434387207
562,0,0.0,0.05240130424499512
563,0,0.0,0.04987001419067383
564,0,0.0,0.04986453056335449
565,0,0.0,0.04291224479675293
566,0,0.0,0.042333126068115234
567,0,0.0,0.0505223274230957
568,0,0.0,0.0477449893951416
569,0,0.0,0.04580116271972656
570,0,0.0,0.04768633842468262
571,0,0.0,0.04592108726501465
572,0,0.0,0.05077385902404785
573,0,0.0,0.0469813346862793
574,0,0.0,0.05144476890563965
575,0,0.0,0.04445791244506836
576,0,0.0,0.04929494857788086
577,0,0.0,0.04790663719177246
578,0,0.0,0.04877758026123047
579,0,0.0,0.04590940475463867
580,0,0.0,0.05283379554748535
581,0,0.0,0.04798769950866699
582,0,0.0,0.05173897743225098
583,0,0.0,0.04662036895751953
584,0,0.0,0.05044722557067871
585,0,0.0,0.04468107223510742
586,0,0.0,0.053014516830444336
587,0,0.0,0.045745134353637695
588,0,0.0,0.046686649322509766
589,0,0.0,0.0450594425201416
590,0,0.0,0.04449033737182617
591,0,0.0,0.04579329490661621
592,0,0.0,0.0491032600402832
593,0,0.0,0.047991037368774414
594,0,0.0,0.048616886138916016
595,0,0.0,0.04554438591003418
596,0,0.0,0.05279254913330078
597,0,0.0,0.05386495590209961
598,0,0.0,0.1580181121826172
599,0,0.0,0.09308409690856934
600,0,0.0,0.08658242225646973
601,0,0.0,0.05823922157287598
602,0,0.0,0.057768821716308594
603,0,0.0,0.06164693832397461
604,0,0.0,0.053266048431396484
605,0,0.0,0.056948184967041016
606,0,0.0,0.05236697196960449
607,0,0.0,0.06143617630004883
608,0,0.0,0.056640625
609,0,0.0,0.05137515068054199
610,0,0.0,0.05540823936462402
611,0,0.2,0.05996894836425781
612,0,0.2,0.06659173965454102
613,1,0.4,0.05935072898864746
614,0,0.6,0.07308840751647949
615,1,0.8,0.07227349281311035
616,1,0.8,0.06604218482971191
617,1,1.0,0.07287931442260742
618,1,1.0,0.07016444206237793
619,1,1.0,0.0694122314453125
620,1,1.0,0.07002401351928711
621,1,1.0,0.0633249282836914
622,1,1.0,0.05390334129333496
623,1,1.0,0.04831433296203613
624,1,1.0,0.047371625900268555
625,1,1.0,0.054480791091918945
626,1,1.0,0.05722379684448242
627,1,1.0,0.052483320236206055
628,1,1.0,0.044368743896484375
629,1,1.0,0.04924750328063965
630,1,1.0,0.05703401565551758
631,1,1.0,0.057196617126464844
632,1,1.0,0.04971790313720703
633,1,1.0,0.049437522888183594
634,1,1.0,0.05220603942871094
635,1,0.8,0.05669903755187988
636,1,0.6,0.05449485778808594
637,0,0.6,0.0519566535949707
638,0,0.6,0.049983978271484375
639,1,0.6,0.052469730377197266
640,1,0.8,0.05412745475769043
641,1,1.0,0.051483869552612305
642,1,1.0,0.0532231330871582
643,1,1.0,0.059441328048706055
644,1,1.0,0.05137062072753906
645,1,1.0,0.05149388313293457
646,1,1.0,0.04790449142456055
647,1,1.0,0.05176997184753418
648,1,1.0,0.054982900619506836
649,1,1.0,0.05095100402832031
650,1,1.0,0.053800344467163086
651,1,1.0,0.05205059051513672
652,1,1.0,0.05089974403381348
653,1,1.0,0.057627201080322266
654,1,1.0,0.050276994705200195
655,1,1.0,0.06361246109008789
656,1,1.0,0.04725790023803711
657,1,1.0,0.05206108093261719
658,1,1.0,0.055442094802856445
659,1,1.0,0.05412101745605469
660,1,0.8,0.047695159912109375
661,1,0.8,0.05485725402832031
662,0,0.8,0.047760009765625
663,1,0.8,0.052599430084228516
664,1,0.8,0.0505218505859375
665,1,1.0,0.053449392318725586
666,1,1.0,0.049764156341552734
667,1,1.0,0.053025007247924805
668,1,1.0,0.050740718841552734
669,1,0.8,0.04926562309265137
670,1,0.6,0.04784750938415527
671,0,0.4,0.04356646537780762
672,0,0.2,0.04672050476074219
673,0,0.0,0.05607342720031738
674,0,0.0,0.05169510841369629
675,0,0.0,0.05213332176208496
676,0,0.0,0.05501079559326172
677,0,0.0,0.050150156021118164
678,0,0.0,0.054717302322387695
679,0,0.0,0.050078630447387695
680,0,0.0,0.056191444396972656
681,0,0.0,0.05520343780517578
682,0,0.0,0.06787490844726562
683,0,0.0,0.05659604072570801
684,0,0.0,0.053018808364868164
685,0,0.0,0.04754972457885742
686,0,0.0,0.056195735931396484
687,0,0.0,0.05291175842285156
688,0,0.0,0.05494070053100586
689,0,0.0,0.05366849899291992
690,0,0.0,0.05503582954406738
691,0,0.0,0.04766416549682617
692,0,0.0,0.05679130554199219
693,0,0.0,0.04818558692932129
694,0,0.0,0.05463838577270508
695,0,0.0,0.050756216049194336
696,0,0.0,0.05489826202392578
697,0,0.0,0.05077719688415527
698,0,0.0,0.06136059761047363
699,0,0.0,0.06179547309875488
700,0,0.0,0.07095193862915039
701,0,0.0,0.06992959976196289
702,0,0.0,0.06722879409790039
703,0,0.0,0.06716322898864746
704,0,0.0,0.06676959991455078
705,0,0.0,0.0715019702911377
706,0,0.0,0.05190777778625488
707,0,0.0,0.04915738105773926
708,0,0.0,0.04666781425476074
709,0,0.0,0.04749917984008789
710,0,0.0,0.047371864318847656
711,0,0.0,0.0486292839050293
712,0,0.0,0.05028271675109863
713,0,0.0,0.05305337905883789
714,0,0.0,0.05027890205383301
715,0,0.0,0.04816389083862305
716,0,0.0,0.05356311798095703
717,0,0.0,0.046213388442993164
718,0,0.0,0.04763960838317871
719,0,0.0,0.04378342628479004
720,0,0.0,0.04951667785644531
721,0,0.0,0.04799771308898926
722,0,0.0,0.05382204055786133
723,0,0.0,0.04927492141723633
724,0,0.0,0.0512387752532959
725,0,0.0,0.04638481140136719
726,0,0.0,0.04785943031311035
727,0,0.0,0.0509033203125
728,0,0.0,0.05175614356994629
729,0,0.0,0.04246377944946289
730,0,0.0,0.05281949043273926
731,0,0.0,0.04943108558654785
732,0,0.0,0.047370195388793945
